"","f","k","du","dv","interface"
"432",0.235077911,0.057253747,0.030573886,0.017728771,0
"433",0.239519127,0.001326341,8.71e-05,4.66e-07,7.8125
"434",0.175975947,0.056382418,0.003591291,0.000635358,0
"435",0.182665644,0.056390698,0.000112201,3.88e-05,0
"436",0.247981094,0.069056082,0.000160681,0.000123309,0
"437",0.215192872,0.072572222,0.011293521,0.000311297,20.2734375
"438",0.221126662,0.018307034,0.00223248,4.97e-05,109.4433594
"439",0.115127608,0.087849355,9.98e-05,1.53e-05,106.6503906
"440",0.077065321,0.048904829,0.098075425,3.34e-05,5.546875
"441",0.092693351,0.054276923,4.99e-06,1.11e-06,7.2265625
"442",0.018340107,0.09362285,0.000110218,1.85e-06,157.96875
"443",0.033989068,0.020557734,0.002284858,7.34e-05,0
"444",0.095088365,0.005148916,8.37e-05,2.69e-05,0
"445",0.057511681,0.004182019,0.002510506,1.3e-06,13.0078125
"446",0.236344266,0.023964474,2.49e-05,3.28e-06,6.5625
"447",0.163495147,0.015898652,0.000623296,0.000152602,0
"448",0.091539684,0.052877745,0.011184473,0.005842729,0
"449",0.112873336,0.085133003,0.001413485,4.12e-06,110.0292969
"450",0.191817572,0.048825022,0.000550961,1.91e-06,324.8339844
"451",0.233187916,0.013479546,0.17470704,6.39e-07,3.5546875
"452",0.227231344,0.085803444,0.000120834,3.4e-07,7.8125
"453",0.011235771,0.097318723,9.13e-05,7.7e-05,0
"454",0.197036194,0.067513113,7.35e-05,2e-05,0
"455",0.122675492,0.094069305,0.001829351,0.000135416,45.06835938
"456",0.076728325,0.087163709,0.005609417,0.000271426,29.09179688
"457",0.132028,0.073809167,4.98e-05,5.57e-06,238.6035156
"458",0.072327775,0.07130197,0.008754016,4.55e-07,5.46875
"459",0.087561574,0.098309017,0.00132984,5.58e-05,64.15039063
"460",0.155846393,0.071718817,2.34e-07,5.07e-08,0
"461",0.169387531,0.012212826,0.000845441,1.05e-06,132.7539063
"462",0.008126694,0.067134969,0.013864944,2.32e-05,17.3046875
"463",0.190959408,0.061434045,0.063553886,3.08e-05,3.9453125
"464",0.224667465,0.083546655,0.003215332,5.85e-07,4.1015625
"465",0.103708928,0.011919588,0.00129374,4.66e-05,0
"466",0.210078072,0.069368328,3.39e-05,5.66e-07,7.1875
"467",0.066520804,0.073289844,1.52e-05,1.33e-05,0
"468",0.091729897,0.084456161,0.000172533,4.5e-08,9.84375
"469",0.232040292,0.000218703,0.000137279,9.45e-05,0
"470",0.24686603,0.082065228,0.009305786,0.007646954,0
"471",0.076451024,0.088883683,0.000507944,7.68e-05,48.828125
"472",0.18375676,0.05758609,2.16e-05,7.42e-06,0
"473",0.033400816,0.005929452,4.17e-05,2.55e-05,0
"474",0.164752917,0.033675253,4.66e-05,3.85e-05,0
"475",0.047779785,0.021221418,0.00200785,0.000199807,0
"476",0.210998321,0.033746782,0.00038797,4.59e-05,106.5039063
"477",0.199326263,0.058363674,0.001489563,0.000183043,34.84375
"478",0.147468956,0.007483975,0.012796549,6.12e-05,46.26953125
"479",0.141617149,0.050168433,0.001605251,2.77e-07,13.125
"480",0.04793796,0.068677478,0.000697747,9.68e-05,54.11132813
"481",0.174617087,0.0524698,0.000260148,2.14e-06,451.0839844
"482",0.058854438,0.059923219,0.003693683,6.32e-05,58.88671875
"483",0.183126754,0.044615534,0.003002276,2.63e-07,4.375
"484",0.245499124,0.004841571,9.58e-06,8.81e-06,0
"485",0.228444843,0.02294219,8.5e-07,4.44e-07,0
"486",0.074262853,0.066842119,8.49e-06,2e-06,303.984375
"487",0.062883276,0.049183784,0.000114943,8.3e-05,0
"488",0.059887415,0.030365261,0.005986235,5.43e-06,6.4453125
"489",0.077768482,0.089937701,3.27e-05,1.22e-06,243.9941406
"490",0.23011095,0.053482857,0.000782377,7.14e-06,124.0039063
"491",0.179520555,0.069912767,0.189795876,0.000172924,3.8671875
"492",0.004522961,0.008449178,0.000343166,4.19e-06,17.5
"493",0.223395963,0.077155415,0.001478464,1.06e-06,32.7734375
"494",0.096191012,0.016126015,0.000129006,5.55e-06,0
"495",0.145400776,0.003073105,0.00018787,2.88e-06,360.2441406
"496",0.080922081,0.016080508,0.001967777,0.00022107,0
"497",0.050156405,0.041190108,0.000226329,0.000172641,0.9765625
"498",0.109438891,0.00709389,0.00021139,2.37e-05,0
"499",0.230915561,0.057636842,0.002298088,3.68e-05,101.9335938
"500",0.203150675,0.022341454,0.038999054,2.04e-05,3.28125
"501",0.249162764,0.021752312,0.000942869,4.53e-05,118.4570313
"502",0.127229703,0.097083638,0.000577178,0.000503238,0
"503",0.185611385,0.067180722,0.000356956,5.18e-06,308.4375
"504",0.064545201,0.072188307,0.002105706,7.19e-07,14.3359375
"505",0.01649256,0.083614709,0.000202233,3.28e-05,0
"506",0.069150126,0.013170097,0.001981835,0.00014196,0
"507",0.039263017,0.040841518,0.000671376,0.000506546,0
"508",0.004523586,0.033046485,0.000714253,0.000436759,0
"509",0.163193619,0.092088811,0.000584136,1.14e-06,9.0625
"510",0.013610615,0.040047625,0.000121453,2.13e-05,89.07226563
"511",0.208913278,0.031394778,0.00086784,1.69e-06,49.62890625
"512",0.212550303,0.081771752,0.01211979,0.000796684,0
"513",0.087812887,0.077464631,2.1e-05,8.21e-06,0
"514",0.108878384,0.05899766,7.87e-05,3.02e-06,405.078125
"515",0.129343149,0.035604918,0.002065315,6.65e-08,4.921875
"516",0.044289148,0.062817002,0.00011268,2.3e-05,112.6367188
"517",0.074040913,0.078387395,0.002476329,0.000405388,12.08007813
"518",0.157365997,0.056067067,0.001283704,3.66e-07,12.96875
"519",0.00377386,0.084025964,0.000461753,0.000107702,0
"520",0.109119774,0.055259307,0.46299683,2.63e-05,4.375
"521",0.084475923,0.026603623,0.000261921,7.33e-07,401.8066406
"522",0.104748182,0.092079939,4.23e-05,1.01e-05,0
"523",0.091108307,0.041464957,0.033266967,0.004993605,0
"524",0.180595581,0.005346857,0.08303171,7.81e-05,12.28515625
"525",0.00458738,0.014989043,0.001297872,3.35e-06,30.25390625
"526",0.035555335,0.055703945,0.000251841,0.000145727,0
"527",0.197320667,0.040850186,0.000476469,3.23e-07,7.5
"528",0.176605565,0.030558763,0.003227511,8.48e-05,79.12109375
"529",0.203573213,0.099714498,0.000184069,3.52e-05,0
"530",0.013122341,0.028643198,0.018598926,0.001342218,0
"531",0.24548305,0.073779657,0.000231574,4.7e-05,0
"532",0.01617297,0.077793196,2.53e-05,3.11e-06,146.0839844
"533",0.089188256,0.084618751,0.118152206,0.003019655,0
"534",0.081241626,0.084633165,0.000258121,2.21e-08,9.375
"535",0.081805452,0.066225069,0.002098506,2.11e-06,40.80078125
"536",0.165298422,0.016811138,0.01045557,0.001618893,0
"537",0.117608689,0.087484299,0.000113838,2.17e-05,3.5546875
"538",0.081053548,0.094985833,2.16e-05,3.57e-06,5.78125
"539",0.124680305,0.053723076,0.011255256,9e-05,40.71289063
"540",0.165259764,0.098474165,9.92e-05,1.79e-06,193.0273438
"541",0.161401352,0.049873267,0.000787658,7.68e-05,83.26171875
"542",0.131161411,0.040044438,0.000100605,1.97e-07,10.3125
"543",0.183844733,0.037986252,4.9e-05,9.26e-06,213.6035156
"544",0.098334646,0.052010864,0.000158106,7.82e-05,0
"545",0.18095817,0.061655195,0.00053247,3.14e-05,122.8417969
"546",0.071509292,0.016333373,1.83e-05,2.6e-06,0
"547",0.171671271,0.074551584,0.000270792,2.59e-06,431.5429688
"548",0.17448525,0.029046818,3.08e-05,8.14e-06,0
"549",0.243613211,0.065733259,0.000194489,4.21e-08,6.09375
"550",0.184092609,0.076798874,0.000286054,0.000161078,0
"551",0.19251495,0.086475832,0.001661956,0.000110927,49.4921875
"552",0.118705142,0.023637185,0.000269277,1.32e-05,124.0332031
"553",0.050959219,0.054892716,1.11e-05,1.03e-06,450.5859375
"554",0.006654929,0.089544556,0.000115298,1.63e-05,0
"555",0.145964549,0.093356683,0.00305642,2.5e-05,82.75390625
"556",0.105863337,0.028989498,0.021249092,0.000445822,8.30078125
"557",0.001792494,0.047017681,0.000153233,6.33e-06,25.72265625
"558",0.017810073,0.06510254,0.001112355,3.33e-06,59.8046875
"559",0.146787174,0.060084835,0.000156212,1.18e-06,256.8359375
"560",0.009387005,0.054831747,0.001091175,1.37e-06,37.55859375
"561",0.246208475,0.044087557,7.31e-05,5.92e-05,0
"562",0.167275229,0.016740833,0.001813204,0.001149313,0
"563",0.103142444,0.045072388,0.001272917,0.000121789,47.68554688
"564",0.079375211,0.063817756,0.000378468,4.28e-06,228.0566406
"565",0.089442873,0.062921809,0.00011076,2.04e-05,123.2617188
"566",0.168176785,0.006941875,6.24e-05,1.56e-06,460.1953125
"567",0.080224081,0.053000189,0.000634594,3.61e-05,114.375
"568",0.126798979,0.092479909,0.003848922,6.59e-05,55.45898438
"569",0.109853398,0.024837242,0.000373565,8.88e-06,244.6875
"570",0.050492572,0.039315313,0.000717927,0.00010424,0
"571",0.236836278,0.041847898,0.069796648,0.000132826,12.265625
"572",0.040884723,0.096054434,9.2e-05,5.01e-06,165.8496094
"573",0.17429683,0.004552486,1.37e-05,7.62e-06,0
"574",0.150292999,0.071170551,0.000282022,0.000160592,0
"575",0.24909323,0.092503713,0.000581791,1.12e-05,170.5273438
"576",0.064248746,0.042209079,8.34e-05,5.65e-05,0
"577",0.205258465,0.067859261,0.000248191,2.03e-05,128.2324219
"578",0.132415687,0.099278983,0.002375445,9.46e-05,53.85742188
"579",0.195155973,0.053017607,2.41e-06,2.83e-08,1.875
"580",0.013730527,0.074437045,0.003768912,3.09e-06,17.3046875
"581",0.180368232,0.060067361,3.71e-05,1.98e-05,0
"582",0.23814952,0.009281815,8.85e-06,2.83e-07,10.78125
"583",0.066504499,0.086447007,8.01e-05,4.67e-06,270.8496094
"584",0.222893611,0.087080962,2.42e-05,2.54e-06,1.5625
"585",0.233813726,0.070810294,0.000219141,9.5e-05,0
"586",0.230279563,0.026494307,0.002618963,0.000211489,51.49414063
"587",0.236557856,0.079083012,1.32e-05,3.63e-06,0
"588",0.194000364,0.09350068,0.000418639,8.31e-08,8.4375
"589",0.242437058,0.00504012,0.04185843,5.29e-05,13.4765625
"590",0.246921555,0.083989586,0.003494493,0.002090682,0
"591",0.187563271,0.006804879,0.000385962,3.2e-05,15.72265625
"592",0.020992263,0.008394298,0.025665346,1.9e-05,19.140625
"593",0.049363881,0.005415485,0.000168733,0.000100303,0
"594",0.204293869,0.074032273,8.76e-05,3.52e-06,263.1054688
"595",0.126206919,0.091000157,0.004593543,0.000545436,0
"596",0.205470339,0.047452854,0.000863215,4.08e-06,253.1445313
"597",0.225356579,0.01984267,3.03e-06,2.24e-06,0
"598",0.102468029,0.064081515,0.000102785,7.16e-05,0
"599",0.025376788,0.020374136,0.000209902,4.12e-05,0
"600",0.220861404,0.02341363,3.49e-06,8.33e-07,7.34375
"601",0.017272747,0.012110992,5.43e-05,2.54e-06,0
"602",0.169014888,0.022246581,0.00257288,3.35e-05,117.8222656
"603",0.129466468,0.022505683,0.002713076,4.24e-06,45.3515625
"604",0.025641617,0.029877752,0.000678048,0.000199123,0
"605",0.165159821,0.03285885,0.004013293,2.94e-06,33.18359375
"606",0.044608912,0.089174485,0.011150852,0.000280864,18.0078125
"607",0.047184726,0.034247107,7.04e-06,5.04e-06,0
"608",0.24833234,0.078536981,0.006280519,0.000525354,0
"609",0.169237226,0.070226139,4.46e-05,3.96e-05,0
"610",0.008393133,0.075628177,0.000509953,7.66e-06,40.5078125
"611",0.091806964,0.088496162,0.001751593,0.000160549,39.77539063
"612",0.14586209,0.066984713,0.00178348,2.53e-06,70.60546875
"613",0.065612698,0.034013054,5.82e-05,1.17e-05,0
"614",0.027184149,0.062802287,0.001571883,0.00062338,0
"615",0.243279369,0.050597401,0.002565448,7.29e-06,8.046875
"616",0.039747381,0.048341669,0.380374971,0.001517125,0
"617",0.051997314,0.095973286,0.000494158,0.000262394,0
"618",0.009947301,0.026657091,0.005249186,1.06e-05,26.6015625
"619",0.222325906,0.014674739,0.000395168,1.53e-05,220.5859375
"620",0.030623333,0.076342659,4.87e-05,2.56e-05,0
"621",0.222413695,0.072022397,0.027662364,6.59e-05,17.6953125
"622",0.184301376,0.084075049,0.000487449,0.000281163,0
"623",0.223397055,0.055022022,0.055289776,1.89e-05,5.1953125
"624",0.189724387,0.064399964,0.000474802,5.83e-05,64.58984375
"625",0.181424607,0.055795645,0.000817947,0.000267614,0
"626",0.047458159,0.057060002,0.000138536,3.69e-05,57.76367188
"627",0.141326082,0.087264632,0.000435786,0.000135919,0
"628",0.070416853,0.08354395,1.6e-05,1.74e-06,254.8632813
"629",0.142903387,0.03441086,0.001213889,1.12e-05,135.4980469
"630",0.11430956,0.072168844,0.000118872,3.29e-05,4.921875
"631",0.044056602,0.002707993,2.36e-06,1.54e-07,0
"632",0.04293871,0.042837509,0.000990036,4.19e-05,83.11523438
"633",0.123483893,0.034684394,2.41e-05,9.07e-07,491.5917969
"634",0.019314619,0.055473883,7.57e-05,7.06e-06,154.4628906
"635",0.187006239,0.01186233,2.47e-05,3.33e-07,11.875
"636",0.147787254,0.09849752,5.15e-05,1.08e-05,0
"637",0.229630653,0.054349584,8.97e-05,5.11e-06,246.0058594
"638",0.074597542,0.049395878,0.000332394,7.48e-05,0
"639",0.241700565,0.098426525,0.000172743,1.16e-07,4.84375
"640",0.081889807,0.075351386,0.004004258,0.000215053,39.08203125
"641",0.009922795,0.090061057,0.000590298,5.9e-06,41.25
"642",0.15919944,0.023288918,0.001390848,1.35e-05,164.4238281
"643",0.065585437,0.013251277,0.000100829,9.45e-06,0
"644",0.033915459,0.018014589,0.012166358,0.000964578,0
"645",0.001400949,0.032565014,0.000149045,2.4e-07,36.25
"646",0.160468876,0.069076335,0.000206255,7.51e-05,0
"647",0.172055074,0.057293457,0.007857383,0.000137295,45.57617188
"648",0.009989316,0.078000333,3.02e-05,6.25e-06,0
"649",0.215252573,0.001686938,0.002123022,0.000357694,0
"650",0.074572047,0.071588667,0.000361829,5.45e-06,198.9257813
"651",0.21187166,0.05545268,0.001952956,9.81e-05,68.33007813
"652",0.023400881,0.094469251,4.51e-05,4.77e-06,111.640625
"653",0.131301498,0.084711247,0.00297831,6.34e-05,66.71875
"654",0.099429588,0.08846113,0.000167377,2.81e-06,384.2578125
"655",0.033954025,0.047397547,1.5e-05,5.55e-08,10
"656",0.079141499,0.050589305,1.69e-05,5.06e-07,270.2050781
"657",0.217723331,0.08104247,3.92e-05,2.2e-05,0
"658",0.207215061,0.007748901,0.014364546,1.36e-07,4.921875
"659",0.073113538,0.058399313,7.02e-05,1.27e-06,414.9316406
"660",0.016116524,0.072395485,0.001489944,0.000240291,15.77148438
"661",0.021406684,0.057438206,0.001848305,0.000390341,20.65429688
"662",0.239799937,0.034212663,9.06e-05,4.4e-05,0
"663",0.102424425,0.079418562,0.000143106,0.000122461,0
"664",0.232917325,0.023979503,0.003293409,0.000788492,0
"665",0.217410965,0.071932854,0.003330218,6.62e-06,3.59375
"666",0.020052329,0.077817008,6.31e-05,8.34e-06,96.71875
"667",0.089737832,0.0680445,6.84e-06,1.09e-08,8.90625
"668",0.038304905,0.038637028,0.00042958,8.94e-06,176.015625
"669",0.045185437,0.096237992,1.24e-05,7.36e-06,0
"670",0.15217065,0.05523812,7.47e-05,1.73e-05,110.2539063
"671",0.004281017,0.098792688,6.1e-05,6.78e-06,0
"672",0.152625029,0.068314963,2.01e-05,8.84e-07,7.5
"673",0.017178459,0.006799721,0.000522,0.000305108,0
"674",0.164960624,0.067101132,2.85e-05,2.82e-07,6.5625
"675",0.049509327,0.089107565,0.001641585,3.35e-07,12.34375
"676",0.084511148,0.098682643,0.000638502,9.47e-06,142.7734375
"677",0.093289475,0.087551606,6.76e-05,1.61e-05,3.0078125
"678",0.216087631,0.07278134,0.024056626,4.58e-05,4.66796875
"679",0.057712789,0.081909097,0.000648296,3.23e-05,82.68554688
"680",0.172480249,0.038148675,2.19e-05,7.99e-08,10.234375
"681",0.242587579,0.01516951,9.64e-05,7.24e-05,0
"682",0.019440347,0.042330796,3.15e-05,9.49e-06,3.65234375
"683",0.095742133,0.054928544,0.00324503,0.000100888,63.61328125
"684",0.072621217,0.073284879,0.000257131,1.4e-05,153.8476563
"685",0.211192817,0.070152116,3.46e-06,1.44e-06,0
"686",0.149937059,0.009157036,0.001600101,0.00019301,0
"687",0.167103264,0.090238115,0.000262874,3.11e-06,382.7734375
"688",0.1661051,0.049258156,5.72e-05,6.34e-06,274.7851563
"689",0.022260396,0.059814658,0.001541885,5.14e-05,47.94921875
"690",0.021052424,0.092735545,0.000387153,3.82e-06,103.4570313
"691",0.206909867,0.035566227,2.39e-05,4.87e-06,3.671875
"692",0.214458595,0.006548037,0.000736045,1.78e-05,196.2792969
"693",0.233887634,0.042620515,0.002851972,2.16e-05,115.9082031
"694",0.160304013,0.057287656,0.005257451,2.98e-05,73.125
"695",0.207887916,0.070956874,0.001487086,4.58e-05,93.80859375
"696",0.115716135,0.064072549,0.002005484,0.000101477,65.36132813
"697",0.185857932,0.00468895,0.044606052,4.49e-06,4.1015625
"698",0.200779484,0.071603385,0.000112282,1.95e-05,2.1484375
"699",0.124699047,0.056567738,0.000710294,9.57e-05,62.32421875
"700",0.062068041,0.01269658,0.003082251,1.05e-06,7.2265625
"701",0.062405277,0.022644677,0.00033221,7.82e-06,110.8691406
"702",0.148360467,0.091450025,0.001147346,0.000341196,0
"703",0.107437573,0.058300456,0.000233091,4.02e-08,9.6875
"704",0.24849567,0.082421412,0.000530393,6.88e-06,248.7695313
"705",0.209429166,0.088505104,7.46e-05,1.54e-05,0
"706",0.012844678,0.033856392,0.002510006,0.001870615,0
"707",0.119943352,0.003174779,0.000493971,7.81e-06,169.0234375
"708",0.094328662,0.016255816,0.000175438,7.41e-06,0
"709",0.178841619,0.044823003,5.39e-05,1.47e-06,333.0175781
"710",0.206063695,0.080466023,2.13e-05,1.85e-05,0
"711",0.083045844,0.015129932,0.000975073,2.63e-05,26.51367188
"712",0.097787205,0.082027851,0.000100129,9.59e-06,189.2089844
"713",0.146512556,0.048852664,4.83e-05,1.49e-05,4.5703125
"714",0.107498705,0.018664023,0.002345188,6.87e-05,55.3515625
"715",0.090805882,0.096444799,0.007057946,3.13e-05,47.6953125
"716",0.08837898,0.001813245,0.000149357,7.35e-06,0
"717",0.155995053,0.08167373,6.83e-05,1.28e-05,0.1953125
"718",0.090617105,0.068936647,0.004921153,0.000185815,40.22460938
"719",0.040072976,0.034629178,3.98e-05,4.87e-06,0
"720",0.045635268,0.040432535,0.001014226,0.000432199,0
"721",0.219716141,0.073525977,0.000246014,3.8e-06,382.0800781
"722",0.135434001,0.015093328,0.00241296,9.67e-06,144.0429688
"723",0.005863664,0.081632765,0.00127083,5.95e-09,6.5625
"724",0.001257343,0.03725748,0.004482219,9.2e-05,0
"725",0.103596536,0.073228025,1.11e-05,3.68e-06,4.0625
"726",0.18253069,0.062336654,3.62e-05,2.78e-06,76.5234375
"727",0.002785515,0.073170078,0.014842489,5.41e-05,5.09765625
"728",0.244612404,0.057614191,4.16e-05,4.05e-08,6.71875
"729",0.016373926,0.086992071,1.08e-05,4.74e-06,0
"730",0.054392418,0.027892462,0.000160463,1.17e-06,416.4257813
"731",0.188963836,0.051003463,0.001587343,5.06e-05,98.70117188
"732",0.02166413,0.037213128,0.001418102,1.9e-06,36.2890625
"733",0.121202782,0.014514248,1.85e-05,1.45e-05,0
"734",0.078227459,0.03814211,0.001141858,3.76e-05,98.15429688
"735",0.001985521,0.013602837,3.44e-05,3.79e-07,243.8183594
"736",0.243273852,0.044724032,0.000167268,7.04e-07,8.4375
"737",0.108172991,0.088975336,5.28e-06,3.64e-06,0
"738",0.095616799,0.004439794,6.64e-06,3.62e-06,0
"739",0.016027061,0.058728779,3.23e-05,1.77e-06,282.0800781
"740",0.024900393,0.005424855,0.000957353,1.04e-05,0
"741",0.155245903,0.064946009,0.000349804,7.39e-06,235.546875
"742",0.092946751,0.002949663,0.001263542,1.89e-05,50.68359375
"743",0.082882943,0.007087825,0.003171345,1.59e-05,49.90234375
"744",0.124489822,0.041101978,0.001127302,1.75e-05,154.1894531
"745",0.230781943,0.075137982,8.6e-06,5.32e-06,0
"746",0.200059511,0.08202344,0.000366372,1.41e-05,157.2167969
"747",0.178332025,0.005663618,1.36e-05,5.9e-07,15.15625
"748",0.11686046,0.019749134,0.000126555,4.85e-06,228.515625
"749",0.174680352,0.024467749,0.00261784,0.000130597,66.34765625
"750",0.084073904,0.063862649,0.002456571,0.000105883,58.70117188
"751",0.195556262,0.049754943,0.000266895,1.22e-05,211.3671875
"752",0.197422126,0.017315457,0.003756408,4.98e-05,94.85351563
"753",0.011998371,0.003643511,2.84e-05,9.33e-06,2.197265625
"754",0.193763941,0.088181352,0.000131124,3.17e-05,0
"755",0.210091956,0.058439827,0.00062188,6.26e-05,72.49023438
"756",0.166575346,0.036469599,0.000700598,4.8e-06,272.1582031
"757",0.152949413,0.030467162,0.00018681,7.78e-06,270.4980469
"758",0.171428838,0.092364757,0.000130086,0.00011184,0
"759",0.073582533,0.034270692,0.031709524,7.48e-09,3.28125
"760",0.199776401,0.057074726,0.171201172,1.46e-05,4.375
"761",0.197163812,0.070837826,0.00082506,9.64e-05,40.546875
"762",0.053205938,0.07287638,0.02441459,2.52e-05,12.8125
"763",0.136927092,0.068274717,1.44e-05,3.43e-06,4.6875
"764",0.247012985,0.031720646,0.001275819,1.91e-06,84.4140625
"765",0.061662081,0.097174645,0.000145807,8.76e-05,0
"766",0.216490482,0.050716756,2.94e-06,2.73e-10,2.65625
"767",0.087239984,0.001333507,9.25e-05,3.89e-07,443.8378906
"768",0.163516083,0.063229512,0.001303672,5e-06,173.9746094
"769",0.042741705,0.04710364,0.006118921,1.26e-05,39.98046875
"770",0.132860322,0.042080605,5.25e-06,4.2e-06,0
"771",0.094914361,0.030522751,5.66e-05,1e-05,0
"772",0.178143507,0.082421593,0.000238691,7.17e-05,0
"773",0.047390899,0.07221083,0.003630212,4.41e-05,55.60546875
"774",0.136913031,0.077010545,0.023079219,1.85e-06,3.3984375
"775",0.060777924,0.077020715,0.001479605,0.000698437,0
"776",0.193209362,0.098835938,9.53e-06,2.87e-07,2.03125
"777",0.113092212,0.058103317,6.72e-05,3.33e-06,378.28125
"778",0.208538894,0.038705242,0.000132545,2.22e-06,317.1386719
"779",0.15710487,0.033300206,0.005380485,5.69e-06,10.078125
